ob_bowl 2 14.0 0.0 6.0 0.0 2 2.0 13.0 15.0 0.0 29 3.0 16.0 16.0 0.0 3 2.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.71 0.55 0.48 0.0 0.0 0.2 0.38 0.17 0.06 0.0 0.63 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.28 0.77 0.48 0.0 0.0 0.39 0.0 0.56 0.06 0.0 0.63 0.0 0.0 0.0 0.0 0.48 0.28 0.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05 1.0 0.62 0.0 1.0 0.68 0.31 0.0 0.0 0.7 0.44 0.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.49 0.0 0.0 0.0 0.0 0.0 0.52 0.0 0.0 0.0 1.0 0.11 0.0 1.0 1.0 0.31 0.0 0.0 0.7 0.44 0.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
multicubes 1 15.0 1.0 6.0 0.0 1 15.0 1.0 6.0 0.0 1 15.0 1.0 6.0 0.0 1 15.0 1.0 6.0 0.0 1.0 1.0 0.61 0.0 0.0 1.0 0.1 0.0 0.55 0.0 0.28 0.29 0.13 0.0 0.0 0.18 0.59 1.0 0.0 0.0 1.0 0.11 0.0 0.2 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.61 0.0 0.0 1.0 0.1 0.0 0.57 0.0 0.28 0.29 0.13 0.0 0.0 0.1 0.59 1.0 0.0 0.0 1.0 0.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.61 0.0 0.0 1.0 0.1 0.0 0.55 0.0 0.28 0.29 0.13 0.0 0.0 0.13 0.59 1.0 0.0 0.0 1.0 0.71 0.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.61 0.0 0.0 1.0 0.1 0.0 0.59 0.0 0.28 0.29 0.13 0.0 0.0 0.25 0.59 1.0 0.0 0.0 1.0 0.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
torusmadness 5 17.0 1.0 6.0 0.0 5 17.0 1.0 6.0 0.0 5 17.0 1.0 6.0 0.0 5 17.0 1.0 6.0 0.0 1.0 1.0 0.61 0.0 0.0 0.01 0.54 0.0 0.0 0.0 0.04 0.31 0.67 0.0 0.0 0.05 0.76 1.0 0.43 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.4 0.0 0.0 0.24 0.38 0.0 0.0 0.0 0.45 0.06 0.19 0.0 0.0 0.07 0.76 1.0 0.39 0.0 1.0 0.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.44 0.0 0.0 0.35 0.37 0.0 0.0 0.0 0.33 0.71 0.35 0.0 0.0 0.1 0.8 1.0 0.36 0.0 1.0 0.71 0.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.45 0.0 0.0 0.56 0.42 0.0 0.0 0.0 0.72 0.88 0.22 0.0 0.0 0.06 0.76 1.0 0.31 0.0 1.0 0.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
risingplates 40 10.0 1.0 0.0 0.0 40 10.0 1.0 0.0 0.0 0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.48 0.2 0.13 0.32 0.0 0.18 0.59 1.0 0.0 0.0 1.0 0.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.57 0.2 0.25 0.4 0.0 0.18 0.59 1.0 0.0 0.0 1.0 0.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
risingplates2 46 10.0 18.0 6.0 0.0 40 10.0 18.0 6.0 0.0 0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.13 0.5 0.0 0.02 0.18 0.65 0.25 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.13 0.38 0.0 0.02 0.17 0.67 0.33 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.49 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
waving 16 6.0 18.0 17.0 0.0 31 18.0 17.0 6.0 0.0 46 23.0 19.0 18.0 0.0 0 0.0 0.0 0.0 0.0 1.0 1.0 0.35 0.0 0.0 0.99 1.0 0.39 0.0 0.0 0.77 0.02 0.13 0.0 0.0 0.02 0.18 0.65 0.25 0.0 0.27 1.0 0.71 0.29 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.56 0.0 0.0 0.37 0.31 0.27 0.35 0.0 0.17 0.13 0.04 0.06 0.0 0.42 0.1 0.0 0.0 0.0 0.78 0.18 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.67 0.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.02 0.13 0.0 0.0 0.02 0.18 0.65 0.25 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
cutsncubes 25 1.0 6.0 0.0 0.0 25 1.0 6.0 0.0 0.0 25 1.0 12.0 0.0 0.0 1 1.0 8.0 0.0 0.0 1.0 1.0 0.16 0.0 0.0 0.38 0.23 0.0 0.09 0.0 0.08 0.91 1.0 0.35 0.0 1.0 0.25 0.21 0.0 0.0 0.8 0.39 0.11 0.15 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.13 0.0 0.0 0.37 0.23 0.0 0.09 0.0 0.04 0.91 1.0 0.29 0.0 1.0 0.25 0.13 0.0 0.0 0.8 0.39 0.11 0.15 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.17 0.0 0.0 0.41 0.23 0.0 0.09 0.0 0.02 0.91 1.0 0.41 0.0 0.13 0.25 0.13 0.0 0.0 0.8 0.39 0.11 0.15 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.17 0.0 0.0 0.94 0.23 0.27 0.76 0.0 0.18 0.92 1.0 0.35 0.0 0.28 0.7 0.0 0.0 0.0 0.8 0.39 0.11 0.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
rotatingwaves 7 17.0 3.0 0.0 0.0 7 17.0 3.0 0.0 0.0 0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0 0.0 1.0 1.0 0.28 0.0 0.0 0.36 0.66 0.0 0.0 0.0 0.16 0.78 0.15 0.0 0.0 0.04 0.2 0.7 0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.28 0.0 0.0 0.36 0.63 0.0 0.0 0.0 0.3 0.61 0.16 0.0 0.0 0.04 0.2 0.26 0.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.28 0.0 0.0 0.36 0.66 0.0 0.0 0.0 0.44 0.78 0.16 0.0 0.0 0.04 0.2 0.0 0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.28 0.0 0.0 0.36 0.66 0.0 0.0 0.0 0.44 0.78 0.16 0.0 0.0 0.04 0.2 0.0 0.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
soundflag 31 18.0 17.0 0.0 0.0 0 19.0 18.0 7.0 0.0 0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0 0.0 1.0 1.0 0.38 0.0 0.0 0.38 0.34 0.09 0.35 0.0 0.06 0.28 0.13 0.28 0.0 0.42 0.1 0.0 0.0 0.0 1.0 1.0 1.0 0.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.56 0.0 0.0 0.37 0.31 0.27 0.35 0.0 0.17 0.13 0.04 0.06 0.0 0.42 0.1 0.0 0.0 0.0 1.0 0.86 1.0 0.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
rotsoundsinus 49 17.0 19.0 6.0 0.0 49 17.0 19.0 6.0 0.0 53 15.0 1.0 6.0 0.0 53 15.0 1.0 6.0 0.0 1.0 1.0 0.39 0.0 0.0 0.95 1.0 0.11 1.0 0.0 0.23 0.09 0.87 0.0 0.0 0.29 1.0 0.48 0.0 0.0 0.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.39 0.0 0.0 0.95 1.0 0.11 1.0 0.0 0.31 0.08 0.91 0.0 0.0 0.35 1.0 0.48 0.0 0.0 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.61 0.0 0.0 0.57 0.1 0.0 0.0 0.0 0.28 0.29 0.13 0.0 0.0 0.13 0.59 1.0 0.0 0.0 1.0 0.71 0.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.61 0.0 0.0 0.57 0.1 0.0 0.0 0.0 0.28 0.29 0.13 0.0 0.0 0.25 0.59 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
cubeception 11 0.0 19.0 6.0 0.0 11 17.0 19.0 0.0 0.0 1 17.0 1.0 0.0 0.0 53 15.0 1.0 6.0 0.0 1.0 0.5 0.39 0.11 0.0 0.95 1.0 0.11 1.0 0.0 0.23 0.09 0.87 0.0 0.0 0.29 1.0 0.48 0.0 0.0 0.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.41 0.39 0.07 0.0 0.95 1.0 0.11 1.0 0.0 0.86 0.0 0.0 0.0 0.0 0.35 1.0 0.48 0.0 0.0 0.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.46 0.1 0.0 0.0 0.0 0.65 0.0 0.0 0.0 0.0 0.13 0.59 1.0 0.0 0.0 1.0 0.71 0.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.61 0.0 0.0 0.57 0.1 0.0 0.0 0.0 0.28 0.29 0.13 0.0 0.0 0.25 0.59 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
mirrorsquares 11 0.0 19.0 26.0 0.0 11 0.0 19.0 26.0 0.0 1 17.0 1.0 7.0 0.0 53 7.0 1.0 6.0 0.0 1.0 0.5 0.0 0.0 0.0 0.15 1.0 0.11 1.0 0.0 0.23 0.09 0.87 0.0 0.0 0.29 1.0 0.48 0.0 0.0 0.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.5 0.0 0.0 0.0 0.15 1.0 0.11 1.0 0.0 0.23 0.09 0.87 0.0 0.0 0.29 1.0 0.48 0.0 0.0 0.45 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.19 0.0 0.46 0.1 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.13 0.59 1.0 0.0 0.0 0.25 0.09 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.61 0.0 0.0 0.57 0.1 0.0 0.0 0.0 0.28 0.29 0.13 0.0 0.0 0.25 0.59 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
