name 44.0 0.0 0.0 0.0 1.0 1.0 0.67 0.0 0.0 0.34 1.0 0.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 44.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.26 0.38 0.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 44.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.39 0.32 0.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 44.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.31 0.28 0.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 44.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.31 0.29 0.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 44.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.29 0.31 0.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 4.0 18.0 3.0 0.0 1.0 1.0 0.28 0.0 0.0 0.36 1.0 0.0 0.0 0.0 0.44 0.78 0.16 0.0 0.0 0.74 0.18 0.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 43.0 18.0 3.0 7.0 1.0 1.0 0.83 0.0 0.0 0.35 0.29 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.37 0.79 0.0 0.0 0.0 1.0 0.2 0.2 0.25 0.0 0.0 0.0 0.0 0.0 0.0
name 4.0 18.0 3.0 0.0 1.0 1.0 0.28 0.0 0.0 0.36 1.0 0.0 0.0 0.0 0.44 0.78 0.16 0.0 0.0 0.74 0.18 0.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 25.0 1.0 0.0 0.0 1.0 1.0 0.38 0.0 0.0 0.29 0.88 0.0 0.0 0.0 0.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 27.0 2.0 18.0 0.0 1.0 1.0 0.65 0.0 0.0 0.11 0.81 0.0 0.0 0.0 1.0 0.39 0.0 0.31 0.0 0.19 0.32 0.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 24.0 18.0 3.0 0.0 1.0 1.0 0.57 0.0 0.0 1.0 0.25 0.0 0.0 0.0 0.7 0.0 0.0 0.0 0.0 0.19 0.56 0.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 14.0 2.0 18.0 0.0 1.0 1.0 0.65 0.0 0.0 0.46 0.76 0.0 0.0 0.0 1.0 0.39 0.0 0.31 0.0 0.19 0.32 0.47 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
name 18.0 2.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.24 0.48 0.57 0.0 0.0 1.0 0.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
